Suburb,Rooms,Type,Price,Year,Distance,CouncilArea
BRUNSWICK WEST,3,t,700000,2017,5,Moreland City Council
BRUNSWICK WEST,2,u,340000,2017,5,Moreland City Council
BULLEEN,3,h,1182000,2017,10,Manningham City Council
BUNDOORA,2,u,440000,2017,12,Banyule City Council
BUNDOORA,5,h,1470000,2017,12,Banyule City Council
BUNDOORA,4,h,1225000,2017,12,Banyule City Council
BUNDOORA,4,h,870000,2017,12,Banyule City Council
BURWOOD,4,h,1607500,2017,10,Monash City Council
BURWOOD,2,u,758000,2017,10,Monash City Council
CAIRNLEA,3,h,679000,2017,14,Brimbank City Council
CAMBERWELL,3,h,1827000,2017,7,Boroondara City Council
CAMBERWELL,3,h,1855000,2017,7,Boroondara City Council
CAMBERWELL,3,h,1950000,2017,7,Boroondara City Council
CANTERBURY,2,u,837000,2017,8,Boroondara City Council
CARLTON,4,h,3825000,2017,1,Melbourne City Council
CARLTON,2,u,567000,2017,1,Melbourne City Council
CARLTON NORTH,4,h,1391000,2017,3,Melbourne City Council
CARLTON NORTH,3,h,1580000,2017,3,Melbourne City Council
CARNEGIE,2,u,711000,2017,10,Glen Eira City Council
CARNEGIE,3,h,1222000,2017,10,Glen Eira City Council
CARNEGIE,1,u,331000,2017,10,Glen Eira City Council
CARNEGIE,2,h,1100000,2017,10,Glen Eira City Council
CARRUM,3,u,743000,2017,31,Kingston City Council
CAULFIELD SOUTH,4,h,1300000,2017,8,Glen Eira City Council
CAULFIELD SOUTH,4,t,1675000,2017,8,Glen Eira City Council
CHADSTONE,3,h,1120000,2017,11,Monash City Council
CHADSTONE,3,u,780000,2017,11,Monash City Council
CHELSEA,2,u,620000,2017,27,Kingston City Council
CHELTENHAM,3,h,800000,2017,17,Bayside City Council
CHELTENHAM,3,h,950000,2017,17,Bayside City Council
CHELTENHAM,3,t,810000,2017,17,Bayside City Council
CHELTENHAM,2,t,955000,2017,17,Bayside City Council
CHELTENHAM,3,h,888000,2017,17,Bayside City Council
CHIRNSIDE PARK,3,h,645000,2017,27,Yarra Ranges Shire Council
CLARINDA,3,u,730000,2017,17,Kingston City Council
CLARINDA,3,h,799000,2017,17,Kingston City Council
CLARINDA,3,h,766000,2017,17,Kingston City Council
CLAYTON,3,t,962000,2017,16,Monash City Council
CLIFTON HILL,3,h,1300000,2017,3,Yarra City Council
COBURG,4,h,1090000,2017,6,Darebin City Council
COBURG,2,h,1010000,2017,6,Darebin City Council
COBURG,2,h,710000,2017,6,Darebin City Council
COBURG,3,h,946000,2017,6,Darebin City Council
COBURG,3,t,795000,2017,6,Darebin City Council
COBURG,2,u,587000,2017,6,Darebin City Council
COBURG NORTH,3,h,905000,2017,6,Darebin City Council
COBURG NORTH,4,h,965000,2017,6,Darebin City Council
COBURG NORTH,3,h,1100000,2017,6,Darebin City Council
COBURG NORTH,2,h,730000,2017,6,Darebin City Council
COBURG NORTH,3,h,950000,2017,6,Darebin City Council
COBURG NORTH,3,h,800000,2017,6,Darebin City Council
COLLINGWOOD,2,h,1079500,2017,2,Yarra City Council
CRAIGIEBURN,3,h,550000,2017,20,Hume City Council
CRAIGIEBURN,3,h,479250,2017,20,Hume City Council
CRAIGIEBURN,2,t,380000,2017,20,Hume City Council
CRAIGIEBURN,4,h,630000,2017,20,Hume City Council
CRAIGIEBURN,5,h,688000,2017,20,Hume City Council
CRAIGIEBURN,3,h,590500,2017,20,Hume City Council
CRAIGIEBURN,3,h,567000,2017,20,Hume City Council
CRAIGIEBURN,4,h,716000,2017,20,Hume City Council
CRAIGIEBURN,4,h,640000,2017,20,Hume City Council
CRAIGIEBURN,3,h,480000,2017,20,Hume City Council
CRANBOURNE WEST,3,h,517250,2017,34,Casey City Council
CREMORNE,3,h,1245000,2017,2,Yarra City Council
CROYDON,3,u,720000,2017,23,Maroondah City Council
CROYDON,4,t,600000,2017,23,Maroondah City Council
CROYDON,4,h,820000,2017,23,Maroondah City Council
CROYDON,3,h,720000,2017,23,Maroondah City Council
CROYDON,5,h,997000,2017,23,Maroondah City Council
CROYDON,3,h,655200,2017,23,Maroondah City Council
DEEPDENE,4,h,3680000,2017,7,Boroondara City Council
DEEPDENE,5,h,3080000,2017,7,Boroondara City Council
DEER PARK,3,h,580000,2017,14,Brimbank City Council
DELAHEY,3,h,580000,2017,18,Brimbank City Council
DELAHEY,4,h,600000,2017,18,Brimbank City Council
DERRIMUT,4,h,561000,2017,14,Brimbank City Council
DERRIMUT,4,h,912000,2017,14,Brimbank City Council
DIAMOND CREEK,3,h,588000,2017,21,Nillumbik Shire Council
DIAMOND CREEK,3,h,700000,2017,21,Nillumbik Shire Council
DINGLEY VILLAGE,2,u,680000,2017,22,Kingston City Council
DINGLEY VILLAGE,4,h,839000,2017,22,Kingston City Council
DINGLEY VILLAGE,3,h,952000,2017,22,Kingston City Council
DONCASTER,3,h,850000,2017,12,Manningham City Council
DONCASTER,3,h,1150000,2017,12,Manningham City Council
DONCASTER EAST,4,h,1198000,2017,14,Manningham City Council
DONCASTER EAST,3,u,750000,2017,14,Manningham City Council
DONCASTER EAST,3,h,868000,2017,14,Manningham City Council
DONCASTER EAST,4,h,1420000,2017,14,Manningham City Council
DOREEN,4,h,740000,2017,25,Nillumbik Shire Council
DOREEN,4,h,525000,2017,25,Nillumbik Shire Council
DOREEN,3,h,470000,2017,25,Nillumbik Shire Council
DOREEN,3,h,558000,2017,25,Nillumbik Shire Council
ELSTERNWICK,3,u,930000,2017,7,Glen Eira City Council
ELWOOD,1,u,411000,2017,7,Port Phillip City Council
ELWOOD,2,u,675000,2017,7,Port Phillip City Council
ELWOOD,3,u,1800000,2017,7,Port Phillip City Council
ENDEAVOUR HILLS,3,h,656000,2017,28,Casey City Council
EPPING,4,h,735000,2017,19,Whittlesea City Council
EPPING,2,h,432000,2017,19,Whittlesea City Council
EPPING,4,h,611000,2017,19,Whittlesea City Council
EPPING,2,u,300000,2017,19,Whittlesea City Council
EPPING,2,u,309000,2017,19,Whittlesea City Council
EPPING,3,h,610000,2017,19,Whittlesea City Council
EPPING,3,h,571550,2017,19,Whittlesea City Council
EPPING,3,h,658000,2017,19,Whittlesea City Council
ESSENDON,3,t,800000,2017,7,Moonee Valley City Council
ESSENDON,2,u,768000,2017,7,Moonee Valley City Council
ESSENDON,5,h,2200000,2017,7,Moonee Valley City Council
ESSENDON,2,u,480000,2017,7,Moonee Valley City Council
ESSENDON,2,u,695000,2017,7,Moonee Valley City Council
ESSENDON NORTH,2,u,365000,2017,8,Moonee Valley City Council
FAIRFIELD,2,u,512500,2017,5,Darebin City Council
FAIRFIELD,4,h,1300000,2017,5,Darebin City Council
FAWKNER,3,h,767500,2017,13,Hume City Council
FAWKNER,3,h,616000,2017,13,Hume City Council
FAWKNER,2,u,412000,2017,13,Hume City Council
FAWKNER,3,h,482000,2017,13,Hume City Council
FAWKNER,3,h,783000,2017,13,Hume City Council
FERNTREE GULLY,3,h,755000,2017,24,Knox City Council
FITZROY,2,h,1930000,2017,2,Yarra City Council
FITZROY,2,h,950000,2017,2,Yarra City Council
FITZROY,1,u,640000,2017,2,Yarra City Council
FITZROY NORTH,2,u,655000,2017,3,Moreland City Council
FITZROY NORTH,3,h,1325000,2017,3,Moreland City Council
FITZROY NORTH,2,h,1380000,2017,3,Moreland City Council
FITZROY NORTH,2,u,650000,2017,3,Moreland City Council
FLEMINGTON,2,t,785000,2017,3,Melbourne City Council
FOOTSCRAY,3,u,517000,2017,5,Maribyrnong City Council
FOOTSCRAY,6,h,1527000,2017,5,Maribyrnong City Council
FOOTSCRAY,3,t,760000,2017,5,Maribyrnong City Council
FRANKSTON,4,h,814250,2017,38,Frankston City Council
FRANKSTON,5,h,840000,2017,38,Frankston City Council
FRANKSTON,3,t,569000,2017,38,Frankston City Council
FRANKSTON,3,h,538000,2017,38,Frankston City Council
FRANKSTON,4,h,560000,2017,38,Frankston City Council
FRANKSTON,3,h,636000,2017,38,Frankston City Council
FRANKSTON,3,h,672500,2017,38,Frankston City Council
FRANKSTON,2,h,574000,2017,38,Frankston City Council
FRANKSTON,4,h,1036000,2017,38,Frankston City Council
FRANKSTON,3,h,1250000,2017,38,Frankston City Council
FRANKSTON,3,t,605000,2017,38,Frankston City Council
FRANKSTON,4,h,1150000,2017,38,Frankston City Council
FRANKSTON SOUTH,3,h,1200000,2017,38,Frankston City Council
FRANKSTON SOUTH,3,h,760000,2017,38,Frankston City Council
GISBORNE,3,h,616000,2017,45,Macedon Ranges Shire Council
GISBORNE,3,h,535000,2017,45,Macedon Ranges Shire Council
GISBORNE,3,h,550000,2017,45,Macedon Ranges Shire Council
GLADSTONE PARK,3,h,620000,2017,12,Hume City Council
GLADSTONE PARK,3,h,730000,2017,12,Hume City Council
GLEN IRIS,2,u,670000,2017,7,Boroondara City Council
GLEN IRIS,6,h,2245000,2017,7,Boroondara City Council
GLEN IRIS,4,h,1735000,2017,7,Boroondara City Council
GLEN WAVERLEY,6,h,2350000,2017,16,Monash City Council
GLENROY,3,t,765000,2017,11,Moreland City Council
GLENROY,2,t,530000,2017,11,Moreland City Council
GLENROY,2,h,637000,2017,11,Moreland City Council
GLENROY,2,h,628000,2017,11,Moreland City Council
GLENROY,2,h,1245000,2017,11,Moreland City Council
GLENROY,3,h,885000,2017,11,Moreland City Council
GLENROY,3,u,635000,2017,11,Moreland City Council
GLENROY,4,h,801000,2017,11,Moreland City Council
GLENROY,3,t,554000,2017,11,Moreland City Council
GLENROY,2,h,900000,2017,11,Moreland City Council
GOWANBRAE,3,h,790000,2017,12,Moreland City Council
GOWANBRAE,3,t,700000,2017,12,Moreland City Council
GOWANBRAE,4,h,1260000,2017,12,Moreland City Council
GREENSBOROUGH,3,h,1002000,2017,16,Banyule City Council
GREENSBOROUGH,3,h,759000,2017,16,Banyule City Council
GREENSBOROUGH,3,h,835000,2017,16,Banyule City Council
GREENSBOROUGH,3,t,920000,2017,16,Banyule City Council
GREENSBOROUGH,3,h,876000,2017,16,Banyule City Council
GREENSBOROUGH,4,h,1215000,2017,16,Banyule City Council
GREENSBOROUGH,3,h,760000,2017,16,Banyule City Council
GREENSBOROUGH,3,h,838000,2017,16,Banyule City Council
GREENSBOROUGH,3,t,635000,2017,16,Banyule City Council
GREENVALE,4,h,750000,2017,20,Hume City Council
GREENVALE,3,h,671000,2017,20,Hume City Council
GREENVALE,6,h,1515000,2017,20,Hume City Council
GREENVALE,3,h,660000,2017,20,Hume City Council
GREENVALE,4,h,690000,2017,20,Hume City Council
GREENVALE,4,h,679000,2017,20,Hume City Council
HADFIELD,3,h,911000,2017,11,Moreland City Council
HADFIELD,3,h,772500,2017,11,Moreland City Council
HAMPTON,3,t,2440000,2017,13,Bayside City Council
HAMPTON,2,u,850000,2017,13,Bayside City Council
HAMPTON,3,h,1500000,2017,13,Bayside City Council
HAMPTON,3,h,1006000,2017,13,Bayside City Council
HAMPTON,3,t,1100000,2017,13,Bayside City Council
HAMPTON EAST,4,h,1330000,2017,13,Bayside City Council
HAWTHORN,3,t,1400000,2017,5,Boroondara City Council
HAWTHORN,2,u,822500,2017,5,Boroondara City Council
HAWTHORN,4,h,2055000,2017,5,Boroondara City Council
HAWTHORN,2,u,660000,2017,5,Boroondara City Council
HAWTHORN,2,u,525000,2017,5,Boroondara City Council
HAWTHORN,1,u,640000,2017,5,Boroondara City Council
HAWTHORN EAST,2,u,658000,2017,6,Boroondara City Council
HAWTHORN EAST,2,u,985000,2017,6,Boroondara City Council
HAWTHORN EAST,2,u,590000,2017,6,Boroondara City Council
HEATHMONT,3,h,1051000,2017,21,Maroondah City Council
HEIDELBERG HEIGHTS,2,h,782500,2017,8,Banyule City Council
HEIDELBERG HEIGHTS,3,t,760000,2017,8,Banyule City Council
HEIDELBERG HEIGHTS,4,h,920000,2017,8,Banyule City Council
HEIDELBERG HEIGHTS,2,h,640000,2017,8,Banyule City Council
HEIDELBERG WEST,2,u,471000,2017,8,Banyule City Council
HEIDELBERG WEST,2,h,687000,2017,8,Banyule City Council
HIGHETT,3,h,1430000,2017,16,Bayside City Council
HIGHETT,2,u,590000,2017,16,Bayside City Council
HILLSIDE,4,h,666000,2017,18,Brimbank City Council
HILLSIDE,6,h,830000,2017,18,Brimbank City Council
HILLSIDE,5,h,700000,2017,18,Brimbank City Council
HILLSIDE,4,h,855000,2017,18,Brimbank City Council
HILLSIDE,4,h,1405000,2017,18,Brimbank City Council
HOPPERS CROSSING,3,h,596000,2017,18,Wyndham City Council
HOPPERS CROSSING,3,h,505000,2017,18,Wyndham City Council
HOPPERS CROSSING,3,h,586000,2017,18,Wyndham City Council
HOPPERS CROSSING,3,h,525000,2017,18,Wyndham City Council
HOPPERS CROSSING,3,h,580000,2017,18,Wyndham City Council
HOPPERS CROSSING,4,h,660000,2017,18,Wyndham City Council
IVANHOE,4,h,1095000,2017,7,Banyule City Council
IVANHOE,3,u,1220000,2017,7,Banyule City Council
IVANHOE,2,h,1395000,2017,7,Banyule City Council
IVANHOE,3,h,1150000,2017,7,Banyule City Council
IVANHOE EAST,2,h,1432000,2017,7,Banyule City Council
JACANA,3,h,455000,2017,14,Hume City Council
KEILOR DOWNS,3,h,670000,2017,15,Brimbank City Council
KEILOR DOWNS,3,h,635000,2017,15,Brimbank City Council
KEILOR DOWNS,4,h,685000,2017,15,Brimbank City Council
KEILOR EAST,6,h,1130000,2017,11,Brimbank City Council
KEILOR EAST,2,h,580000,2017,11,Brimbank City Council
KEILOR EAST,4,h,975000,2017,11,Brimbank City Council
KEILOR EAST,2,h,740000,2017,11,Brimbank City Council
KEILOR EAST,3,t,780000,2017,11,Brimbank City Council
KEILOR PARK,5,h,550000,2017,10,Brimbank City Council
KENSINGTON,2,u,520000,2017,3,Melbourne City Council
KEW,3,h,1760000,2017,5,Boroondara City Council
KEW,1,u,505000,2017,5,Boroondara City Council
KEW EAST,5,h,2300000,2017,7,Boroondara City Council
KEW EAST,3,h,1702000,2017,7,Boroondara City Council
KEW EAST,3,h,1150000,2017,7,Boroondara City Council
KEYSBOROUGH,3,h,715000,2017,25,Greater Dandenong City Council
KEYSBOROUGH,3,h,770000,2017,25,Greater Dandenong City Council
KILSYTH,2,h,830000,2017,26,Maroondah City Council
KINGS PARK,4,h,665000,2017,14,Brimbank City Council
KINGS PARK,5,h,675000,2017,14,Brimbank City Council
KINGSBURY,3,u,702500,2017,12,Darebin City Council
KINGSVILLE,3,h,1210000,2017,6,Maribyrnong City Council
KINGSVILLE,3,h,1250000,2017,6,Maribyrnong City Council
KURUNJANG,4,h,439000,2017,31,Melton City Council
KURUNJANG,3,h,381000,2017,31,Melton City Council
LALOR,3,h,707000,2017,16,Whittlesea City Council
LALOR,3,h,640000,2017,16,Whittlesea City Council
LALOR,3,h,700000,2017,16,Whittlesea City Council
LALOR,4,h,600000,2017,16,Whittlesea City Council
LALOR,3,h,665000,2017,16,Whittlesea City Council
LANGWARRIN,4,h,570000,2017,41,Frankston City Council
LANGWARRIN,3,h,510000,2017,41,Frankston City Council
LOWER PLENTY,4,t,1160000,2017,14,Banyule City Council
MACLEOD,3,u,471000,2017,12,Banyule City Council
MACLEOD,2,u,690000,2017,12,Banyule City Council
MACLEOD,3,h,695000,2017,12,Banyule City Council
MAIDSTONE,2,u,420000,2017,6,Maribyrnong City Council
MAIDSTONE,3,h,895000,2017,6,Maribyrnong City Council
MAIDSTONE,3,t,670000,2017,6,Maribyrnong City Council
MAIDSTONE,3,h,825000,2017,6,Maribyrnong City Council
MALVERN,2,u,2100000,2017,5,Stonnington City Council
MALVERN,4,h,3100000,2017,5,Stonnington City Council
MALVERN EAST,2,u,530000,2017,8,Stonnington City Council
MALVERN EAST,4,h,2830000,2017,8,Stonnington City Council
MALVERN EAST,1,u,112000,2017,8,Stonnington City Council
MARIBYRNONG,2,h,1250000,2017,4,Maribyrnong City Council
MARIBYRNONG,2,t,540000,2017,4,Maribyrnong City Council
MARIBYRNONG,3,t,625000,2017,4,Maribyrnong City Council
MCKINNON,3,t,1350000,2017,11,Glen Eira City Council
MCKINNON,4,h,1820000,2017,11,Glen Eira City Council
MCKINNON,4,h,1730000,2017,11,Glen Eira City Council
MELBOURNE,2,u,750000,2017,0,Melbourne City Council
MELBOURNE,2,u,1000000,2017,0,Melbourne City Council
MELBOURNE,3,u,1825000,2017,0,Melbourne City Council
MELTON,3,h,400000,2017,31,Melton City Council
MELTON SOUTH,2,u,290000,2017,29,Melton City Council
MELTON SOUTH,3,h,361000,2017,29,Melton City Council
MELTON WEST,3,h,518000,2017,31,Melton City Council
MELTON WEST,3,h,400000,2017,31,Melton City Council
MENTONE,2,h,680000,2017,20,Kingston City Council
MENTONE,3,t,920000,2017,20,Kingston City Council
MENTONE,6,h,1650000,2017,20,Kingston City Council
MERNDA,4,h,598000,2017,25,Whittlesea City Council
MERNDA,4,h,518000,2017,25,Whittlesea City Council
MERNDA,4,h,900000,2017,25,Whittlesea City Council
MERNDA,3,t,482500,2017,25,Whittlesea City Council
MERNDA,3,h,572500,2017,25,Whittlesea City Council
MERNDA,3,h,580058,2017,25,Whittlesea City Council
MERNDA,4,h,745500,2017,25,Whittlesea City Council
MERNDA,4,h,662000,2017,25,Whittlesea City Council
MERNDA,3,h,595000,2017,25,Whittlesea City Council
MICKLEHAM,5,h,1500000,2017,20,Hume City Council
MILL PARK,3,h,700000,2017,17,Whittlesea City Council
MILL PARK,3,h,637500,2017,17,Whittlesea City Council
MILL PARK,4,h,751000,2017,17,Whittlesea City Council
MILL PARK,3,h,699000,2017,17,Whittlesea City Council
MILL PARK,2,u,485000,2017,17,Whittlesea City Council
MILL PARK,3,u,410000,2017,17,Whittlesea City Council
MILL PARK,3,h,551500,2017,17,Whittlesea City Council
MILL PARK,4,h,700500,2017,17,Whittlesea City Council
MILL PARK,3,h,622000,2017,17,Whittlesea City Council
MILL PARK,4,h,740000,2017,17,Whittlesea City Council
MITCHAM,3,h,1020000,2017,17,Whitehorse City Council
MITCHAM,2,h,732500,2017,17,Whitehorse City Council
MITCHAM,3,u,1075000,2017,17,Whitehorse City Council
MITCHAM,3,h,1151000,2017,17,Whitehorse City Council
MONT ALBERT,2,u,541500,2017,10,Boroondara City Council
MONT ALBERT,4,h,2105000,2017,10,Boroondara City Council
MONTMORENCY,3,h,880000,2017,16,Banyule City Council
MONTMORENCY,3,h,907000,2017,16,Banyule City Council
MOONEE PONDS,2,u,715000,2017,6,Moonee Valley City Council
MOONEE PONDS,3,h,1490000,2017,6,Moonee Valley City Council
MOOROOLBARK,4,h,712000,2017,26,Yarra Ranges Shire Council
MOOROOLBARK,4,h,825000,2017,26,Yarra Ranges Shire Council
MORDIALLOC,4,t,930000,2017,21,Kingston City Council
MOUNT WAVERLEY,5,h,1856000,2017,14,Monash City Council
MOUNT WAVERLEY,3,h,1240000,2017,14,Monash City Council
MOUNT WAVERLEY,2,h,1240000,2017,14,Monash City Council
MOUNT WAVERLEY,3,h,1215000,2017,14,Monash City Council
MOUNT WAVERLEY,3,u,742500,2017,14,Monash City Council
MOUNT WAVERLEY,5,h,2700000,2017,14,Monash City Council
MOUNT WAVERLEY,3,u,850000,2017,14,Monash City Council
MULGRAVE,3,h,867000,2017,18,Monash City Council
MULGRAVE,3,h,825000,2017,18,Monash City Council
MURRUMBEENA,2,u,801000,2017,10,Glen Eira City Council
MURRUMBEENA,3,h,1437000,2017,10,Glen Eira City Council
MURRUMBEENA,3,h,1590000,2017,10,Glen Eira City Council
MURRUMBEENA,3,h,1550000,2017,10,Glen Eira City Council
NEW GISBORNE,3,h,625000,2017,48,Macedon Ranges Shire Council
NEWPORT,4,t,1090000,2017,6,Hobsons Bay City Council
NEWPORT,2,h,660000,2017,6,Hobsons Bay City Council
NEWPORT,5,h,1180000,2017,6,Hobsons Bay City Council
NIDDRIE,4,h,1050000,2017,10,Moonee Valley City Council
NOBLE PARK,3,h,1025000,2017,22,Greater Dandenong City Council
NOBLE PARK,2,t,530000,2017,22,Greater Dandenong City Council
NORTHCOTE,3,h,1575000,2017,5,Darebin City Council
NORTHCOTE,3,h,1585000,2017,5,Darebin City Council
NORTHCOTE,4,h,1650000,2017,5,Darebin City Council
NORTHCOTE,4,h,1420000,2017,5,Darebin City Council
NORTHCOTE,2,h,1315000,2017,5,Darebin City Council
NORTHCOTE,3,h,1120000,2017,5,Darebin City Council
NORTHCOTE,2,u,675500,2017,5,Darebin City Council
NORTHCOTE,2,h,1100000,2017,5,Darebin City Council
NORTHCOTE,5,h,2525000,2017,5,Darebin City Council
NUNAWADING,3,h,1000000,2017,15,Manningham City Council
NUNAWADING,3,h,1102000,2017,15,Manningham City Council
OAK PARK,2,t,580000,2017,11,Moreland City Council
OAKLEIGH SOUTH,4,h,1000000,2017,15,Kingston City Council
ORMOND,2,u,790000,2017,11,Glen Eira City Council
ORMOND,2,u,810000,2017,11,Glen Eira City Council
PARKDALE,2,h,975000,2017,21,Kingston City Council
PARKDALE,5,h,1160000,2017,21,Kingston City Council
PARKDALE,3,h,1150000,2017,21,Kingston City Council
PARKDALE,2,u,465000,2017,21,Kingston City Council
PASCOE VALE,2,t,520000,2017,8,Moreland City Council
PASCOE VALE,2,h,800000,2017,8,Moreland City Council
PASCOE VALE,3,t,690000,2017,8,Moreland City Council
PASCOE VALE,3,t,826000,2017,8,Moreland City Council
PASCOE VALE,2,u,585000,2017,8,Moreland City Council
PASCOE VALE,4,h,1015000,2017,8,Moreland City Council
PLUMPTON,3,h,464000,2017,23,Melton City Council
POINT COOK,3,h,670000,2017,14,Wyndham City Council
POINT COOK,4,h,650000,2017,14,Wyndham City Council
POINT COOK,4,h,690000,2017,14,Wyndham City Council
PORT MELBOURNE,2,u,797000,2017,3,Melbourne City Council
PORT MELBOURNE,3,t,1525000,2017,3,Melbourne City Council
PORT MELBOURNE,3,u,1362000,2017,3,Melbourne City Council
PRAHRAN,3,u,765000,2017,4,Stonnington City Council
PRAHRAN,1,u,383000,2017,4,Stonnington City Council
PRAHRAN,2,u,690000,2017,4,Stonnington City Council
PRAHRAN,2,u,680000,2017,4,Stonnington City Council
PRAHRAN,2,u,612000,2017,4,Stonnington City Council
PRAHRAN,3,h,2400000,2017,4,Stonnington City Council
PRAHRAN,2,h,1312000,2017,4,Stonnington City Council
PRESTON,3,h,1185000,2017,8,Darebin City Council
PRESTON,2,t,723000,2017,8,Darebin City Council
PRESTON,3,h,985000,2017,8,Darebin City Council
PRESTON,3,t,760000,2017,8,Darebin City Council
PRESTON,4,h,930000,2017,8,Darebin City Council
PRESTON,4,h,1950000,2017,8,Darebin City Council
PRESTON,4,h,800000,2017,8,Darebin City Council
PRESTON,5,h,1455000,2017,8,Darebin City Council
PRINCES HILL,3,h,1575000,2017,3,Yarra City Council
RESEARCH,4,h,900000,2017,18,Nillumbik Shire Council
RESERVOIR,3,h,600000,2017,12,Darebin City Council
RESERVOIR,2,t,562000,2017,12,Darebin City Council
RESERVOIR,3,h,900000,2017,12,Darebin City Council
RESERVOIR,3,h,700500,2017,12,Darebin City Council
RESERVOIR,3,t,560000,2017,12,Darebin City Council
RESERVOIR,1,t,455000,2017,12,Darebin City Council
RESERVOIR,4,h,845000,2017,12,Darebin City Council
RESERVOIR,3,h,810000,2017,12,Darebin City Council
RESERVOIR,3,h,920000,2017,12,Darebin City Council
RESERVOIR,3,h,865000,2017,12,Darebin City Council
RESERVOIR,3,t,585000,2017,12,Darebin City Council
